user_id;transaction_date;transaction_amount
100887;2024-01-30;466.91
100603;2024-01-03;16.34
100688;2024-01-14;431.76
101119;2024-01-28;319.01
100884;2024-01-30;486.05
100718;2024-01-12;66.04
100941;2024-01-08;160.11
100808;2024-01-29;90.19
101331;2024-01-05;301.64
100907;2024-01-03;397.69
101228;2024-01-20;17.07
101242;2024-01-11;56.82
100781;2024-01-04;59.76
100678;2024-01-11;425.92
100723;2024-01-19;104.84
100983;2024-01-15;278.95
100517;2024-01-19;144.3
101302;2024-01-26;126.48
100576;2024-01-26;39.63
100806;2024-01-04;331.17
101443;2024-01-11;319.91
101406;2024-01-15;469.91
101018;2024-01-16;78.53
101221;2024-01-11;407.35
101031;2024-01-19;395.53
100785;2024-01-18;100.57
101045;2024-01-16;335.43
101197;2024-01-05;109.26
100525;2024-01-22;365.75
101178;2024-01-03;474.22
100579;2024-01-30;486.62
100735;2024-01-23;437.18
101108;2024-01-18;429.03
100502;2024-01-17;124.28
101492;2024-01-03;400.37
100917;2024-01-30;128.02
100652;2024-01-05;42.39
100973;2024-01-01;351.25
100815;2024-01-06;268.72
101362;2024-01-08;293.39
101219;2024-01-01;393.98
100836;2024-01-10;494.29
100758;2024-01-15;281.09
101239;2024-01-02;309.83
101280;2024-01-22;223.26
100602;2024-01-21;453.15
101261;2024-01-09;180.81
100633;2024-01-20;415.85
100890;2024-01-23;81.61
101366;2024-01-05;132.52
100727;2024-01-18;430.23
100974;2024-01-17;183.04
101215;2024-01-11;343.62
100601;2024-01-17;89.72
101093;2024-01-06;426.33
100823;2024-01-14;62.54
100561;2024-01-01;27.54
100596;2024-01-26;99.32
100872;2024-01-30;269.88
100747;2024-01-22;179.76
100724;2024-01-06;300.32
100981;2024-01-23;49.26
101371;2024-01-04;249.52
101142;2024-01-26;415.7
101437;2024-01-08;389.09
101097;2024-01-27;52.28
100997;2024-01-08;236.39
101139;2024-01-24;205.84
100876;2024-01-09;404.38
100570;2024-01-06;259.12
100605;2024-01-07;36.11
100891;2024-01-14;319.13
101246;2024-01-06;330.96
100544;2024-01-21;212.43
101373;2024-01-13;77.55
101138;2024-01-25;57.72
101498;2024-01-03;14.66
101442;2024-01-08;105.39
100617;2024-01-18;26.37
100512;2024-01-27;373.08
101379;2024-01-22;222.48
100831;2024-01-03;452.93
101000;2024-01-24;397.65
100546;2024-01-16;295.86
101086;2024-01-23;224.37
101012;2024-01-15;235.83
101134;2024-01-15;215.42
101153;2024-01-22;283.95
100642;2024-01-25;263.93
101044;2024-01-24;87.9
101162;2024-01-11;131.6
101150;2024-01-15;182.02
101095;2024-01-21;68.76
100500;2024-01-29;72.67
100955;2024-01-11;404.64
100764;2024-01-05;292.32
101438;2024-01-24;50.93
100585;2024-01-08;309.04
101360;2024-01-19;359.61
101277;2024-01-14;179.64
100813;2024-01-21;384.68
100631;2024-01-06;400.82
100854;2024-01-06;132.19
100612;2024-01-26;136.87
101413;2024-01-12;240.98
100547;2024-01-13;152.7
100911;2024-01-30;22.86
101357;2024-01-18;305.37
101286;2024-01-21;202.39
101310;2024-01-26;203.39
101471;2024-01-09;145.06
101084;2024-01-19;475.24
101381;2024-01-14;391.88
100810;2024-01-12;387.64
100627;2024-01-23;70.81
100578;2024-01-10;308.83
100816;2024-01-01;225.24
100984;2024-01-13;419.66
100769;2024-01-20;189.71
100653;2024-01-27;446.33
100739;2024-01-16;440.98
101394;2024-01-29;155.93
100837;2024-01-22;23.61
101361;2024-01-18;373.62
101303;2024-01-28;339.36
101098;2024-01-12;15.62
100748;2024-01-12;365.85
101170;2024-01-12;488.0
101190;2024-01-06;474.91
101425;2024-01-12;135.35
100659;2024-01-04;296.43
101490;2024-01-11;47.03
101050;2024-01-14;75.57
101423;2024-01-21;315.36
101114;2024-01-11;334.65
101186;2024-01-29;20.03
100705;2024-01-01;218.35
101008;2024-01-29;216.16
100935;2024-01-30;38.09
101393;2024-01-14;204.56
100871;2024-01-03;387.39
101391;2024-01-09;218.9
101270;2024-01-07;161.94
100648;2024-01-04;203.79
100574;2024-01-19;314.16
100582;2024-01-09;109.7
100549;2024-01-16;469.77
101062;2024-01-19;445.32
101252;2024-01-03;102.23
100860;2024-01-28;304.08
101448;2024-01-19;494.96
100636;2024-01-05;108.44
100501;2024-01-21;458.35
100996;2024-01-16;66.88
101160;2024-01-14;228.7
100912;2024-01-25;484.67
100530;2024-01-18;427.82
101296;2024-01-29;292.44
101405;2024-01-15;316.46
100908;2024-01-28;218.93
101430;2024-01-23;12.72
100527;2024-01-12;51.36
101185;2024-01-01;204.47
101157;2024-01-27;450.43
101320;2024-01-08;292.65
100700;2024-01-06;151.6
100848;2024-01-02;334.93
101234;2024-01-24;100.35
101365;2024-01-19;335.02
100820;2024-01-01;448.07
101179;2024-01-24;445.42
100668;2024-01-06;20.95
100803;2024-01-02;305.4
100779;2024-01-15;498.68
100977;2024-01-02;412.91
100560;2024-01-17;335.91
100731;2024-01-07;214.7
101429;2024-01-01;85.19
100604;2024-01-16;220.4
100614;2024-01-01;344.59
101276;2024-01-18;308.62
101041;2024-01-20;275.56
100651;2024-01-09;26.26
100712;2024-01-21;249.92
101230;2024-01-06;343.88
101207;2024-01-23;279.35
100896;2024-01-20;20.97
101011;2024-01-27;417.39
101407;2024-01-26;218.84
100930;2024-01-14;359.23
101444;2024-01-25;155.59
101254;2024-01-12;399.94
101004;2024-01-24;448.27
101177;2024-01-05;319.58
101071;2024-01-27;381.87
101013;2024-01-17;201.16
100613;2024-01-04;27.07
100559;2024-01-28;401.94
100522;2024-01-29;148.18
100845;2024-01-10;209.8
100722;2024-01-29;429.27
101345;2024-01-04;122.66
100940;2024-01-01;413.12
100772;2024-01-03;407.43
101297;2024-01-01;14.0
100853;2024-01-03;421.07
101156;2024-01-25;88.44
101040;2024-01-19;487.47
101493;2024-01-19;67.76
100859;2024-01-12;113.64
100753;2024-01-13;101.88
101166;2024-01-10;10.14
101028;2024-01-08;182.74
101212;2024-01-07;261.93
100634;2024-01-21;334.13
100850;2024-01-13;134.53
101321;2024-01-07;98.82
101089;2024-01-04;36.07
101299;2024-01-21;223.46
100621;2024-01-30;416.21
100939;2024-01-01;397.35
100543;2024-01-22;357.97
101232;2024-01-25;81.81
101113;2024-01-12;478.24
101440;2024-01-21;449.21
100703;2024-01-26;70.68
101164;2024-01-24;477.59
101264;2024-01-18;297.68
100768;2024-01-25;260.23
101253;2024-01-03;221.94
100851;2024-01-04;351.09
100626;2024-01-13;179.78
101314;2024-01-06;139.38
101182;2024-01-07;453.99
100798;2024-01-16;278.88
101255;2024-01-14;384.96
101123;2024-01-03;158.29
101128;2024-01-01;437.13
101291;2024-01-12;152.86
100782;2024-01-25;227.08
101268;2024-01-27;466.82
100600;2024-01-22;97.48
101063;2024-01-10;382.58
101349;2024-01-22;390.2
101136;2024-01-20;13.53
101209;2024-01-06;102.03
101318;2024-01-03;301.5
101081;2024-01-02;444.48
101359;2024-01-03;406.57
100792;2024-01-24;270.77
100819;2024-01-20;437.04
100783;2024-01-02;170.25
100834;2024-01-06;461.25
100909;2024-01-02;459.16
101330;2024-01-06;421.42
101279;2024-01-28;27.76
100965;2024-01-09;469.54
100761;2024-01-08;268.42
101348;2024-01-25;428.78
101007;2024-01-08;408.7
100901;2024-01-22;249.35
100771;2024-01-09;264.75
100643;2024-01-25;180.13
101195;2024-01-30;63.66
101199;2024-01-18;390.67
101411;2024-01-03;442.13
101055;2024-01-08;90.42
101313;2024-01-23;439.57
101236;2024-01-14;448.08
101311;2024-01-02;110.75
100693;2024-01-08;253.85
101489;2024-01-24;137.96
100762;2024-01-17;283.07
101167;2024-01-21;162.22
101304;2024-01-15;198.17
101053;2024-01-27;13.23
100942;2024-01-19;112.12
101485;2024-01-04;179.63
100959;2024-01-19;39.71
101216;2024-01-25;214.51
100687;2024-01-23;304.37
101068;2024-01-05;465.86
100675;2024-01-11;103.13
101328;2024-01-28;36.96
101322;2024-01-26;489.89
100945;2024-01-16;297.95
101400;2024-01-29;122.28
101016;2024-01-23;474.41
100554;2024-01-10;323.69
101148;2024-01-20;425.23
100805;2024-01-19;370.38
101450;2024-01-16;190.73
100951;2024-01-13;156.01
101005;2024-01-26;164.01
101247;2024-01-09;342.59
100849;2024-01-06;350.68
100671;2024-01-24;360.01
101294;2024-01-30;406.77
100926;2024-01-01;65.39
101258;2024-01-10;53.67
100925;2024-01-09;133.73
101341;2024-01-07;340.25
100506;2024-01-05;369.52
101385;2024-01-18;51.99
100737;2024-01-14;279.72
101487;2024-01-08;86.25
101356;2024-01-14;66.2
101263;2024-01-26;193.53
101191;2024-01-23;202.63
101030;2024-01-03;471.91
101346;2024-01-08;217.97
101369;2024-01-23;143.97
100963;2024-01-25;94.26
100564;2024-01-20;376.49
100867;2024-01-01;21.6
101372;2024-01-24;228.16
101290;2024-01-04;216.82
101159;2024-01-12;120.39
100833;2024-01-18;86.1
100581;2024-01-28;141.0
101445;2024-01-22;149.37
100707;2024-01-25;259.19
101067;2024-01-05;201.47
101298;2024-01-17;178.78
101198;2024-01-08;40.68
101287;2024-01-10;200.06
101111;2024-01-17;358.93
101477;2024-01-25;242.32
100754;2024-01-09;111.36
100745;2024-01-23;135.58
101058;2024-01-17;96.89
100587;2024-01-30;265.35
101478;2024-01-05;172.9
100937;2024-01-25;213.93
100680;2024-01-22;111.78
100863;2024-01-18;307.02
101497;2024-01-17;346.03
100647;2024-01-08;239.05
101026;2024-01-27;52.45
100699;2024-01-25;229.58
101155;2024-01-04;87.0
101017;2024-01-30;401.1
101305;2024-01-28;18.76
100855;2024-01-13;207.45
100856;2024-01-28;294.46
100913;2024-01-18;404.29
100674;2024-01-17;281.23
101054;2024-01-09;317.05
100665;2024-01-25;308.12
100720;2024-01-30;143.58
101269;2024-01-23;127.93
101421;2024-01-29;228.38
101129;2024-01-03;231.48
100717;2024-01-09;316.73
101048;2024-01-13;340.11
100692;2024-01-06;196.21
101220;2024-01-06;176.91
100862;2024-01-23;101.0
100842;2024-01-25;106.2
101363;2024-01-30;77.64
101470;2024-01-03;76.17
100778;2024-01-21;431.66
101418;2024-01-10;337.48
101175;2024-01-30;248.02
101403;2024-01-16;254.22
101192;2024-01-14;464.78
100503;2024-01-29;13.08
101066;2024-01-03;143.05
100518;2024-01-22;455.79
100865;2024-01-29;158.05
100654;2024-01-08;119.76
100519;2024-01-10;479.69
100715;2024-01-18;457.3
101316;2024-01-07;470.36
100725;2024-01-03;165.59
100763;2024-01-30;385.57
100943;2024-01-05;26.03
100964;2024-01-03;340.09
101141;2024-01-29;306.09
100773;2024-01-24;307.48
101460;2024-01-16;14.38
101241;2024-01-22;243.6
101347;2024-01-03;428.28
101238;2024-01-04;448.53
100625;2024-01-09;404.74
101210;2024-01-21;167.59
100569;2024-01-12;442.85
101491;2024-01-23;86.34
100584;2024-01-07;409.7
100526;2024-01-20;274.43
100538;2024-01-09;144.84
101289;2024-01-10;145.18
100744;2024-01-21;472.89
100934;2024-01-17;276.98
100591;2024-01-05;230.61
100550;2024-01-25;216.32
101441;2024-01-20;270.21
100689;2024-01-04;213.76
100775;2024-01-24;171.65
100787;2024-01-22;458.25
101426;2024-01-26;223.24
100826;2024-01-20;310.52
100711;2024-01-28;136.35
100812;2024-01-02;357.23
100814;2024-01-17;155.78
100786;2024-01-30;28.21
100927;2024-01-24;138.56
100841;2024-01-26;376.21
100966;2024-01-04;16.28
101176;2024-01-15;141.2
100920;2024-01-21;394.68
100800;2024-01-05;116.41
101333;2024-01-18;124.81
101237;2024-01-03;430.67
101027;2024-01-28;83.21
100664;2024-01-24;406.57
101353;2024-01-19;233.22
101070;2024-01-26;211.69
101245;2024-01-11;302.44
100980;2024-01-11;125.06
100915;2024-01-10;256.2
101447;2024-01-25;413.26
101427;2024-01-27;27.34
101483;2024-01-07;260.65
101152;2024-01-21;89.25
100796;2024-01-17;142.14
100599;2024-01-22;422.1
100777;2024-01-22;477.92
100524;2024-01-07;300.21
100847;2024-01-27;208.2
100982;2024-01-30;442.37
100861;2024-01-29;333.13
100795;2024-01-09;32.9
100918;2024-01-21;293.15
101401;2024-01-20;313.13
100551;2024-01-01;79.26
100586;2024-01-30;91.07
101451;2024-01-09;444.93
100949;2024-01-18;105.47
100632;2024-01-11;116.21
101433;2024-01-03;87.75
100797;2024-01-06;498.44
101014;2024-01-12;123.13
100740;2024-01-01;449.9
100933;2024-01-29;11.1
101309;2024-01-21;271.86
100541;2024-01-14;263.62
101202;2024-01-10;380.53
101412;2024-01-29;341.37
100529;2024-01-12;36.46
101110;2024-01-28;457.93
100658;2024-01-30;226.16
100537;2024-01-22;276.02
101082;2024-01-05;265.92
100970;2024-01-28;252.18
101099;2024-01-10;328.05
100516;2024-01-22;438.68
101149;2024-01-27;465.86
100548;2024-01-15;321.74
101338;2024-01-08;232.77
101419;2024-01-19;245.96
101115;2024-01-02;203.5
101459;2024-01-06;399.83
100510;2024-01-16;103.36
100932;2024-01-18;35.76
101395;2024-01-15;411.25
101464;2024-01-23;426.01
100993;2024-01-01;79.03
101122;2024-01-14;450.0
100638;2024-01-15;88.97
101479;2024-01-08;442.76
100628;2024-01-29;238.83
101472;2024-01-06;74.2
101484;2024-01-20;420.54
101196;2024-01-06;146.01
100895;2024-01-18;264.44
100903;2024-01-19;369.44
101307;2024-01-13;421.88
100807;2024-01-26;119.59
101337;2024-01-06;422.21
100666;2024-01-23;285.59
101073;2024-01-10;92.53
101204;2024-01-01;363.88
101117;2024-01-08;374.19
100713;2024-01-28;96.18
101036;2024-01-22;103.4
100766;2024-01-08;156.35
100904;2024-01-02;448.02
100583;2024-01-15;87.31
101420;2024-01-28;218.56
100672;2024-01-18;191.79
100511;2024-01-27;266.28
101315;2024-01-15;40.56
101047;2024-01-23;130.05
101475;2024-01-09;485.81
100972;2024-01-02;240.59
101266;2024-01-30;239.18
101074;2024-01-22;366.04
100623;2024-01-05;497.11
100892;2024-01-29;140.74
100521;2024-01-28;490.46
100874;2024-01-27;40.78
100752;2024-01-12;442.36
100709;2024-01-15;424.81
100590;2024-01-30;133.85
101121;2024-01-14;230.32
101389;2024-01-28;371.06
100563;2024-01-21;77.98
101354;2024-01-21;267.77
100746;2024-01-11;13.39
101057;2024-01-21;473.7
100759;2024-01-21;185.84
101274;2024-01-18;51.11
100592;2024-01-16;163.04
100822;2024-01-10;156.34
100733;2024-01-23;74.43
101435;2024-01-02;368.57
100637;2024-01-05;19.88
100886;2024-01-11;102.69
100606;2024-01-17;301.72
101009;2024-01-17;255.96
100793;2024-01-02;19.73
101205;2024-01-03;201.17
100536;2024-01-30;276.37
101397;2024-01-10;312.73
101006;2024-01-28;166.74
100956;2024-01-11;223.99
100719;2024-01-25;443.19
100670;2024-01-23;39.44
100728;2024-01-24;220.9
101332;2024-01-03;470.13
100776;2024-01-16;85.76
100531;2024-01-17;141.79
100953;2024-01-07;405.01
100686;2024-01-25;123.02
100878;2024-01-11;72.77
100624;2024-01-07;214.74
101384;2024-01-03;298.48
100571;2024-01-17;498.16
100991;2024-01-19;140.25
101051;2024-01-13;46.07
101001;2024-01-08;283.76
101146;2024-01-14;410.54
101076;2024-01-11;148.97
100742;2024-01-02;98.37
100928;2024-01-22;358.41
100802;2024-01-18;103.64
100829;2024-01-06;183.43
100534;2024-01-06;298.95
101077;2024-01-03;28.8
100799;2024-01-30;351.46
101474;2024-01-20;66.98
100821;2024-01-25;341.11
101188;2024-01-17;25.45
101285;2024-01-26;444.49
101295;2024-01-15;110.27
100936;2024-01-28;407.97
101025;2024-01-26;81.73
101101;2024-01-21;168.99
100869;2024-01-29;191.23
101039;2024-01-27;98.05
100504;2024-01-06;221.09
101383;2024-01-01;378.28
101319;2024-01-02;56.73
101259;2024-01-18;62.59
100553;2024-01-01;175.98
101297;2024-01-27;454.8
100696;2024-01-01;60.33
101388;2024-01-17;291.84
101417;2024-01-28;30.63
101100;2024-01-02;57.8
100871;2024-01-28;71.4
101469;2024-01-17;432.07
100959;2024-01-24;309.49
101426;2024-01-09;140.2
101346;2024-01-06;350.17
101244;2024-01-09;204.59
101468;2024-01-10;154.0
100677;2024-01-06;461.79
100520;2024-01-11;399.3
100902;2024-01-29;275.89
101480;2024-01-24;204.79
100980;2024-01-24;53.32
101140;2024-01-14;284.18
101161;2024-01-26;63.71
100861;2024-01-04;117.3
101328;2024-01-10;383.89
101311;2024-01-11;464.93
100891;2024-01-28;163.5
100597;2024-01-09;423.24
100880;2024-01-23;63.37
101461;2024-01-13;344.03
100608;2024-01-02;490.01
101274;2024-01-26;134.18
101042;2024-01-03;322.69
101464;2024-01-07;230.66
100764;2024-01-05;413.54
101347;2024-01-11;285.32
100658;2024-01-20;180.72
100743;2024-01-28;191.1
100770;2024-01-30;363.1
100647;2024-01-10;347.25
101139;2024-01-03;360.34
101190;2024-01-29;51.78
101134;2024-01-16;60.18
101498;2024-01-03;314.26
101406;2024-01-11;142.96
101322;2024-01-26;15.09
101105;2024-01-08;239.07
101294;2024-01-29;75.71
101445;2024-01-23;495.42
100927;2024-01-15;66.89
100765;2024-01-04;171.11
101260;2024-01-01;291.18
101442;2024-01-04;197.93
100655;2024-01-22;183.15
101338;2024-01-30;235.7
101313;2024-01-16;355.15
101272;2024-01-13;268.62
100565;2024-01-07;35.55
101125;2024-01-08;488.12
100692;2024-01-14;454.41
101374;2024-01-12;276.3
100954;2024-01-15;264.77
100897;2024-01-24;468.03
101208;2024-01-01;103.52
101479;2024-01-04;186.49
100922;2024-01-07;167.29
100818;2024-01-17;397.98
101183;2024-01-20;367.87
101467;2024-01-02;358.38
101114;2024-01-05;141.38
100541;2024-01-07;320.14
100846;2024-01-15;460.82
101075;2024-01-05;14.86
100799;2024-01-04;218.67
101329;2024-01-22;70.91
101155;2024-01-22;467.52
101217;2024-01-08;325.84
101471;2024-01-14;101.17
100638;2024-01-22;23.64
101275;2024-01-25;411.71
100945;2024-01-17;302.46
101394;2024-01-10;348.26
100537;2024-01-22;127.16
101366;2024-01-19;275.66
101188;2024-01-25;293.24
100569;2024-01-10;103.82
101434;2024-01-11;80.17
100508;2024-01-26;409.95
100572;2024-01-11;481.79
101327;2024-01-03;11.27
101429;2024-01-22;101.71
101047;2024-01-09;425.41
101037;2024-01-27;173.87
100599;2024-01-07;432.12
100643;2024-01-11;378.87
100593;2024-01-07;35.54
101151;2024-01-22;461.19
101043;2024-01-19;443.15
100554;2024-01-05;161.09
101326;2024-01-12;216.07
100510;2024-01-03;496.68
100795;2024-01-29;133.0
101024;2024-01-30;291.19
101204;2024-01-16;365.04
101141;2024-01-01;322.06
101444;2024-01-29;43.05
100829;2024-01-15;284.93
101325;2024-01-18;205.34
100645;2024-01-30;188.48
100745;2024-01-04;430.28
100998;2024-01-11;188.31
101312;2024-01-18;397.68
101189;2024-01-26;436.99
101010;2024-01-11;70.12
100603;2024-01-21;259.87
100862;2024-01-01;90.18
101379;2024-01-07;194.56
101330;2024-01-22;257.18
100962;2024-01-17;220.21
101419;2024-01-15;372.44
100531;2024-01-28;106.79
100681;2024-01-26;240.1
100916;2024-01-14;462.0
101422;2024-01-25;69.36
101064;2024-01-30;251.0
100780;2024-01-11;38.69
100858;2024-01-08;133.55
101066;2024-01-04;443.86
100612;2024-01-16;22.63
101061;2024-01-06;47.72
101455;2024-01-06;80.26
101307;2024-01-02;234.24
101408;2024-01-13;401.02
100781;2024-01-24;275.99
100972;2024-01-12;255.89
100859;2024-01-28;449.2
100614;2024-01-01;401.0
101302;2024-01-17;437.36
101488;2024-01-16;445.93
100682;2024-01-25;18.08
100591;2024-01-12;304.32
101074;2024-01-29;271.18
101056;2024-01-28;376.3
100526;2024-01-03;136.95
101215;2024-01-07;165.16
100693;2024-01-21;428.12
101315;2024-01-24;315.46
100723;2024-01-13;20.55
101219;2024-01-21;336.22
100784;2024-01-21;26.48
101478;2024-01-29;383.79
101046;2024-01-30;105.11
101382;2024-01-12;127.15
101321;2024-01-02;468.93
101305;2024-01-14;130.48
100848;2024-01-05;344.24
100997;2024-01-28;496.91
100825;2024-01-20;339.95
101177;2024-01-09;114.94
100521;2024-01-08;98.08
101270;2024-01-26;56.72
101051;2024-01-06;77.27
101176;2024-01-21;26.65
101370;2024-01-01;283.07
100974;2024-01-24;177.98
101227;2024-01-21;322.59
100676;2024-01-16;188.29
100951;2024-01-03;489.45
101154;2024-01-15;382.41
101044;2024-01-30;136.59
100744;2024-01-10;403.29
100623;2024-01-16;394.56
100782;2024-01-17;348.67
101317;2024-01-18;450.24
101153;2024-01-05;115.21
100683;2024-01-29;370.85
101069;2024-01-24;299.58
101391;2024-01-15;171.51
100820;2024-01-17;384.04
100720;2024-01-14;87.5
101050;2024-01-06;314.7
101323;2024-01-13;160.08
100819;2024-01-07;67.9
101341;2024-01-28;334.02
101174;2024-01-05;320.45
101055;2024-01-25;172.86
100670;2024-01-25;380.84
101196;2024-01-13;303.72
100684;2024-01-06;381.64
101280;2024-01-02;260.13
101169;2024-01-02;282.48
100533;2024-01-29;165.28
101165;2024-01-12;469.75
100886;2024-01-01;66.87
100669;2024-01-04;459.91
100748;2024-01-11;481.27
100624;2024-01-26;455.73
100995;2024-01-06;412.41
100546;2024-01-20;436.15
100933;2024-01-17;426.97
101198;2024-01-03;244.47
101462;2024-01-30;412.87
100534;2024-01-11;130.13
100538;2024-01-11;470.18
101031;2024-01-27;202.41
101380;2024-01-05;391.38
100800;2024-01-20;240.59
101142;2024-01-04;243.6
100544;2024-01-10;230.7
101019;2024-01-26;44.02
100999;2024-01-17;45.74
100651;2024-01-23;188.15
101009;2024-01-25;156.79
101072;2024-01-29;364.37
101068;2024-01-07;414.7
101392;2024-01-14;32.32
101483;2024-01-23;255.43
100890;2024-01-06;280.3
101451;2024-01-24;245.25
101495;2024-01-07;248.64
100976;2024-01-23;278.01
100981;2024-01-05;131.76
100774;2024-01-06;389.18
101415;2024-01-13;450.6
101229;2024-01-06;361.98
101184;2024-01-04;149.82
101036;2024-01-28;42.63
101447;2024-01-05;449.31
100947;2024-01-12;198.95
101038;2024-01-21;497.04
101094;2024-01-02;24.65
100801;2024-01-06;229.23
100663;2024-01-21;409.54
101463;2024-01-17;83.67
100948;2024-01-05;129.2
100700;2024-01-06;12.15
100563;2024-01-16;411.65
101252;2024-01-15;83.16
101203;2024-01-03;269.45
100836;2024-01-02;69.18
100753;2024-01-09;407.19
101073;2024-01-13;135.33
101197;2024-01-14;252.41
101386;2024-01-18;153.74
101410;2024-01-11;257.76
100589;2024-01-30;460.99
101404;2024-01-09;59.49
100777;2024-01-04;328.57
101150;2024-01-06;328.83
101473;2024-01-18;330.39
100731;2024-01-08;415.82
100506;2024-01-27;462.73
100581;2024-01-20;36.31
101304;2024-01-08;230.78
101496;2024-01-14;43.86
100935;2024-01-07;385.06
101137;2024-01-13;72.32
100867;2024-01-09;420.56
100609;2024-01-01;106.35
101241;2024-01-15;206.8
101175;2024-01-21;405.39
101333;2024-01-18;127.81
100806;2024-01-30;356.32
101334;2024-01-12;414.68
101149;2024-01-05;462.69
100525;2024-01-24;440.78
101092;2024-01-05;337.03
100703;2024-01-15;272.47
100627;2024-01-10;489.34
100539;2024-01-18;305.57
100571;2024-01-14;432.9
101348;2024-01-06;490.65
100992;2024-01-30;331.43
100560;2024-01-16;126.14
101112;2024-01-03;265.06
100601;2024-01-27;237.0
100718;2024-01-15;19.12
100751;2024-01-28;470.36
101127;2024-01-02;314.21
100809;2024-01-27;91.84
100618;2024-01-04;456.67
101124;2024-01-17;385.52
100592;2024-01-26;275.8
100917;2024-01-02;45.3
101170;2024-01-01;420.41
101220;2024-01-22;48.04
100699;2024-01-25;260.26
101128;2024-01-09;177.99
100854;2024-01-08;195.67
101381;2024-01-08;350.82
101285;2024-01-11;59.01
101245;2024-01-15;170.29
100588;2024-01-16;135.09
100752;2024-01-24;161.9
101025;2024-01-03;132.12
100549;2024-01-24;174.42
100989;2024-01-02;320.85
100832;2024-01-30;78.71
101363;2024-01-28;384.21
100574;2024-01-14;395.15
100583;2024-01-17;358.99
101342;2024-01-26;236.8
101045;2024-01-27;55.41
101233;2024-01-30;432.9
101276;2024-01-24;418.52
100621;2024-01-07;182.59
100991;2024-01-04;247.04
101032;2024-01-06;402.81
100594;2024-01-17;327.08
100713;2024-01-04;260.48
100834;2024-01-08;326.89
100841;2024-01-22;10.02
101359;2024-01-25;416.31
101111;2024-01-22;391.68
100830;2024-01-03;165.63
101123;2024-01-08;372.28
100768;2024-01-25;66.22
101222;2024-01-30;112.28
100877;2024-01-22;219.1
100856;2024-01-05;105.67
101337;2024-01-04;395.96
100555;2024-01-18;85.43
100761;2024-01-11;142.7
100678;2024-01-17;156.51
101243;2024-01-05;59.97
100725;2024-01-24;136.69
100626;2024-01-09;382.03
101443;2024-01-06;106.87
101158;2024-01-19;274.64
100582;2024-01-26;428.15
101310;2024-01-10;422.09
100664;2024-01-19;354.24
101390;2024-01-21;43.94
100622;2024-01-17;219.52
100975;2024-01-10;391.32
100778;2024-01-22;296.03
100697;2024-01-18;222.95
101221;2024-01-22;22.48
100714;2024-01-23;44.65
100946;2024-01-22;115.71
101331;2024-01-16;356.37
100631;2024-01-25;308.02
101414;2024-01-19;42.39
100941;2024-01-29;397.28
100579;2024-01-27;103.14
100702;2024-01-27;303.42
101096;2024-01-21;448.45
101367;2024-01-30;246.37
101292;2024-01-28;94.47
100602;2024-01-20;427.92
100724;2024-01-06;79.65
101216;2024-01-21;370.51
101088;2024-01-30;422.67
101395;2024-01-05;106.59
101039;2024-01-17;416.76
101357;2024-01-25;334.98
101062;2024-01-04;158.09
100889;2024-01-22;216.78
100667;2024-01-15;229.6
101058;2024-01-15;198.63
100518;2024-01-29;488.92
100884;2024-01-27;261.97
101030;2024-01-18;385.67
101109;2024-01-19;260.2
100708;2024-01-25;283.4
101119;2024-01-20;204.1
101248;2024-01-24;25.68
100514;2024-01-11;247.6
100653;2024-01-12;410.83
100673;2024-01-02;344.9
101497;2024-01-03;180.94
101352;2024-01-17;58.99
101365;2024-01-01;207.26
100807;2024-01-05;96.51
100873;2024-01-24;198.4
101387;2024-01-22;45.41
101402;2024-01-27;115.84
101181;2024-01-10;364.0
100613;2024-01-28;132.6
100688;2024-01-29;492.01
100500;2024-01-12;487.36
100750;2024-01-24;299.82
101016;2024-01-08;313.72
100950;2024-01-12;175.18
100892;2024-01-02;121.11
100530;2024-01-25;206.49
100767;2024-01-25;350.46
100792;2024-01-11;345.21
100863;2024-01-03;411.54
100918;2024-01-26;387.82
100516;2024-01-03;402.05
100986;2024-01-13;435.66
101086;2024-01-24;254.38
101362;2024-01-12;337.5
101436;2024-01-25;244.37
101286;2024-01-06;63.68
101022;2024-01-11;61.98
101354;2024-01-17;214.13
101113;2024-01-24;201.76
101353;2024-01-24;57.41
100689;2024-01-11;434.46
100680;2024-01-06;482.3
100906;2024-01-21;121.19
101143;2024-01-02;438.9
101234;2024-01-11;134.35
101450;2024-01-05;333.54
101490;2024-01-05;79.26
100542;2024-01-04;90.07
100984;2024-01-10;78.48
100983;2024-01-17;475.41
100707;2024-01-30;239.25
101423;2024-01-03;127.99
101460;2024-01-15;81.56
101356;2024-01-21;243.42
100630;2024-01-17;348.27
100970;2024-01-05;285.23
101164;2024-01-20;113.88
101095;2024-01-23;472.12
100642;2024-01-04;463.83
101041;2024-01-20;14.61
100895;2024-01-10;126.71
100712;2024-01-07;256.16
100557;2024-01-06;299.08
101223;2024-01-14;177.11
101084;2024-01-09;485.51
101122;2024-01-24;15.5
100711;2024-01-12;392.73
101375;2024-01-05;26.84
101239;2024-01-10;353.34
100695;2024-01-17;54.24
101476;2024-01-16;29.24
100907;2024-01-15;227.72
101485;2024-01-06;63.03
100900;2024-01-11;216.18
101001;2024-01-01;370.77
100568;2024-01-01;131.56
